latitude,longitude,rwi
25.6118091,89.4616699,0.371
25.8493365,89.7912598,-0.781
24.7168951,91.4172363,-0.407
22.7457888,89.2419434,0.49
22.7052551,91.6369629,-0.763
23.91597,90.5603027,0.959
26.1258498,88.560791,-0.558
23.8556976,88.8244629,0.35
24.4571501,90.032959,-0.403
22.5227053,90.9777832,-0.097
22.7660511,92.3181152,-0.398
24.637031,90.9997559,-0.283
24.9561796,88.8903809,-0.324
23.0089639,89.4177246,1.209
22.7457888,90.2526855,0.147
24.1968685,90.736084,0.324
23.9962894,90.7141113,-0.071
23.8155005,89.4177246,-0.076
24.2169091,89.5495605,-0.344
23.9962894,91.1315918,-0.123
24.5571158,91.0217285,-0.384
24.9362569,90.9338379,-0.556
24.0364303,90.7580566,-0.393
25.1751161,89.5715332,-0.088
25.1751161,88.9343262,0.057
23.6545875,91.1096191,-0.027
25.9876744,88.5827637,-0.964
22.5227053,92.142334,-0.168
23.2918101,91.8786621,-0.193
24.7568079,89.2858887,-0.831
21.7492955,92.208252,-0.036
22.8673176,91.9445801,-0.646
23.029187,91.8347168,-0.646
24.3571051,91.8347168,0.174
22.8875618,91.1315918,0.146
22.3805551,90.604248,-0.318
22.2992611,89.8571777,-0.118
22.5227053,90.5822754,-0.238
24.4571501,90.736084,-0.025
23.6747124,89.6374512,-0.368
23.9561359,90.0549316,0.281
23.7752908,91.0217285,-0.275
24.3170649,89.3737793,-0.126
22.5430006,90.2966309,-0.184
24.5171391,90.1867676,-0.611
25.2546322,89.8132324,-0.371
22.8065667,90.0769043,-0.339
23.8356006,89.7692871,0.388
25.8295607,89.1760254,-0.164
24.3370866,91.505127,-0.657
23.2110579,89.0661621,-0.312
25.115445,89.0661621,-0.393
24.7967079,90.5163574,0.217
24.9362569,91.0437012,-0.494
23.9762142,89.263916,0.336
23.4330087,90.2307129,0.189
23.8556976,88.8903809,-0.03
24.7767595,90.6481934,0.164
23.7953972,91.1755371,0.46
24.6170569,91.5490723,-0.4
25.1353386,90.6481934,0.099
26.3623416,88.9562988,-0.453
22.7255234,90.9338379,-0.569
25.1353386,92.1203613,0.223
22.1772314,92.3400879,0.125
24.3170649,89.9230957,0.641
23.0089639,92.3400879,-0.685
22.1568828,91.9885254,0.332
24.2569809,91.2854004,-0.654
21.4223895,91.9885254,0.795
25.6712354,88.8684082,-0.297
24.7767595,88.6047363,-0.373
22.6647094,91.7028809,-0.353
23.9762142,90.5383301,0.181
22.8065667,91.0437012,0.374
24.8565339,91.9226074,0.301
22.0143603,90.2307129,-0.309
25.2347581,89.395752,-0.236
22.9482765,91.9665527,-0.47
22.2585964,92.2521973,-0.577
24.2369466,89.3737793,0.276
24.4171416,89.6374512,0.35
25.908644,89.4396973,1.087
25.7504244,89.6813965,-0.403
24.2569809,90.802002,0.224
25.1353386,91.439209,-0.162
26.1258498,89.0661621,-0.259
23.089838,89.7912598,-0.423
22.4618017,89.329834,0.254
22.7863104,92.0544434,-0.112
24.8964019,88.5168457,-0.111
24.4971459,88.2751465,-0.388
26.2441559,88.6486816,-0.377
24.0966182,88.9123535,-0.633
23.91597,88.8464355,0.052
24.6170569,90.9558105,-0.15
23.089838,90.4064941,-0.417
24.637031,89.6374512,0.157
22.0958194,89.9230957,-0.258
24.1768248,90.6921387,0.066
24.5171391,91.6369629,-0.324
23.3926816,90.1208496,0.468
24.4971459,90.1867676,-0.375
22.9482765,89.5056152,-0.31
24.6769694,88.7585449,-0.261
21.7901067,92.3400879,-0.633
25.0955481,91.5270996,-0.278
22.3195891,89.2199707,-0.148
22.9280413,89.5495605,0.602
22.7660511,91.7468262,-0.276
23.1504616,91.4831543,-0.034
24.3971326,91.9885254,0.165
24.1367278,90.7580566,-0.055
23.513626,90.8898926,0.214
23.8155005,88.9343262,-0.254
25.075648,91.5930176,0.157
24.2569809,91.1535645,-0.596
23.1504616,88.9782715,0.219
22.7052551,92.5158691,-0.472
21.258661,92.0544434,0.554
24.8964019,88.4729004,-0.175
26.2244465,88.7585449,0.046
24.3971326,90.2307129,0.086
23.1302568,91.3293457,0.372
22.0347295,90.6921387,-0.076
24.4171416,88.4729004,-0.367
22.1365313,90.604248,-0.124
22.6038685,89.3078613,-0.022
24.6769694,88.4729004,-0.514
24.8365952,89.0661621,0.149
24.6170569,89.8352051,0.31
24.6570018,89.4177246,1.07
23.089838,89.0881348,0.223
22.3195891,89.9890137,0.168
23.1504616,91.2414551,0.34
22.9887378,90.7800293,0.216
23.1908622,91.0437012,-0.266
22.2789302,90.7800293,-0.294
22.2179198,90.2307129,-0.055
25.6712354,89.5935059,0.07
24.0564961,89.2199707,0.437
24.4571501,90.4504395,0.045
22.7863104,89.0881348,0.44
26.3229598,88.7145996,-0.178
22.4414945,89.2419434,-0.461
24.7168951,89.3518066,-0.576
26.3426524,88.5388184,0.06
23.6344594,89.6374512,0.383
21.7697025,92.5378418,-0.794
24.2770121,89.7033691,0.101
26.0863877,89.7912598,0.033
22.2179198,90.802002,-0.435
25.9679218,89.4396973,-0.2
24.4571501,91.7687988,0.336
22.1365313,90.4504395,-0.549
22.4618017,92.1862793,-0.803
24.7967079,89.1101074,-0.648
25.3936601,89.3518066,-0.556
25.9481659,89.1101074,-0.071
21.4428427,92.0324707,0.235
24.3971326,90.0109863,0.039
24.9362569,89.7912598,-0.158
24.9362569,89.1101074,0.21
24.7168951,90.7580566,-0.509
22.1772314,89.967041,-0.112
24.5970797,90.9997559,-0.61
25.5126996,89.5495605,0.15
23.7350688,88.7585449,-0.019
25.2546322,89.8571777,-0.158
25.4135082,89.7473145,-0.351
23.3926816,92.2521973,-0.498
25.7702134,88.4729004,0.105
24.3370866,90.9558105,0.488
23.7953972,89.0002441,0.505
25.7504244,89.8352051,-0.327
22.7457888,89.7473145,-0.055
24.7168951,89.4396973,0.11
24.3571051,89.5056152,-0.362
25.2148807,89.6374512,-0.499
22.3805551,91.1096191,-0.585
23.1100489,90.4064941,0.148
23.8155005,90.098877,0.372
23.8757915,89.3518066,-0.183
24.8964019,88.2531738,-0.489
24.0364303,89.3518066,0.265
24.7967079,89.7253418,-0.719
22.6444321,89.7692871,0.251
23.089838,88.9782715,-0.332
22.2179198,89.0441895,-0.308
24.7368531,91.0656738,-0.394
24.2169091,91.5490723,0.073
24.7767595,90.5163574,-0.202
24.0364303,89.8132324,0.146
23.2110579,90.5822754,-0.379
24.0163614,88.9343262,-0.289
23.3523422,89.2419434,-0.053
24.7368531,88.5168457,-0.576
22.5632929,89.9890137,0.277
22.7863104,90.5603027,-0.504
25.5325281,89.6813965,-0.245
24.916331,88.1433105,-0.209
23.1100489,90.2307129,-0.369
22.6241518,90.0769043,0.153
22.7660511,92.4499512,-0.893
21.8716943,90.1208496,-0.22
23.1302568,89.4836426,-0.1
25.155229,90.4724121,-0.388
21.8513017,90.1647949,-0.059
24.6769694,89.4616699,-0.253
25.0557447,91.6149902,-0.397
24.4571501,88.7365723,-0.25
23.1100489,91.2414551,0.189
24.4171416,91.505127,-0.489
23.1100489,90.4724121,-0.431
24.5770993,88.7805176,-0.106
25.5721751,88.6047363,-0.024
24.5970797,89.2419434,0
24.6570018,89.329834,-0.358
23.7953972,88.626709,-0.526
23.9762142,89.5495605,-0.139
23.4330087,89.0881348,-0.456
24.5970797,90.8679199,-0.423
24.3571051,88.8684082,-0.151
22.5835822,89.5275879,-0.056
24.2369466,89.7033691,0.516
24.4971459,88.3630371,-0.293
24.1567778,89.9450684,0.645
22.5024071,89.0881348,0.114
24.4971459,89.967041,0.222
24.8365952,88.6047363,-0.289
22.4414945,90.670166,-0.008
23.4531676,92.1862793,-0.777
25.1353386,90.9777832,-0.037
22.8470703,91.4611816,0.141
23.8155005,90.8239746,-0.032
22.5430006,89.8132324,-0.601
23.3926816,90.5822754,-0.361
21.9736132,92.0324707,-0.491
23.1504616,88.9343262,-0.372
24.5970797,90.670166,-0.658
25.3539542,89.4177246,0.184
24.7767595,88.1872559,-0.239
24.0564961,88.9123535,-0.171
24.7967079,90.4943848,0.28
25.075648,89.5715332,0.035
22.9685086,89.8791504,0.094
26.0666517,89.263916,-0.045
24.537129,92.076416,-0.44
22.82682,91.1315918,0.132
21.9939882,89.967041,-0.173
22.9078031,91.5930176,-0.496
24.0564961,90.7141113,0.11
23.3321679,88.9562988,-0.028
24.3170649,88.6706543,-0.523
22.2382596,91.9226074,0.378
23.4934763,89.2419434,0.115
22.3602361,90.2307129,0.775
22.4414945,92.1643066,-0.403
23.1908622,91.8347168,-0.317
23.4733235,90.6921387,0.458
24.537129,90.9118652,-0.375
21.4019335,92.0983887,0.119
23.1706634,88.9343262,-0.714
24.1367278,90.7141113,-0.018
23.1706634,91.505127,-0.056
24.0364303,90.8239746,0.487
26.1455758,88.7585449,0.043
25.0557447,89.0881348,-0.253
26.5983508,88.3850098,0.062
23.8356006,89.4396973,0.278
24.0765587,89.0441895,0.368
22.6038685,90.9997559,0.046
23.6948343,90.2526855,0.342
25.0557447,92.3620605,0.008
26.2047338,88.8244629,-0.346
25.0557447,90.098877,-0.052
24.7967079,88.2971191,0.269
25.3142351,89.8132324,-0.138
24.3971326,91.3513184,-0.033
21.9328544,90.1428223,-0.369
22.4414945,89.6374512,-0.181
23.089838,89.0002441,-0.188
25.8295607,88.5827637,-0.519
25.3340963,89.5275879,0.634
25.0159284,88.9123535,-0.377
25.0557447,88.7365723,0.158
25.433353,89.6594238,-0.668
25.5721751,89.5056152,0.208
23.7551814,89.5275879,0.257
23.8155005,89.8352051,-0.113
25.7899992,89.1320801,-0.38
24.8764695,88.4069824,-0.33
25.5721751,88.9123535,-0.408
23.9360545,90.9118652,-0.103
24.7767595,90.3405762,0.443
22.6038685,92.4499512,-0.561
24.1968685,90.3625488,-0.509
22.6444321,90.4284668,0.101
23.4330087,89.4836426,-0.305
22.7052551,89.2199707,0.079
25.115445,90.8239746,-0.372
25.869109,88.4069824,-0.474
24.6969338,89.0881348,-0.163
23.4733235,91.2634277,-0.304
22.9685086,89.4616699,0.3
23.7752908,90.6262207,0.139
25.6118091,89.263916,0.074
25.0557447,90.2087402,-0.216
24.2569809,89.395752,0.595
24.7368531,91.439209,0.373
22.1975771,91.1096191,0.041
22.2382596,90.1208496,-0.731
23.7551814,90.4943848,0.704
22.9685086,90.1867676,0.105
21.8716943,91.8347168,-0.229
26.1061204,89.0661621,-0.787
23.8757915,90.032959,0.194
24.916331,91.6589355,-0.191
22.9482765,90.2526855,-0.33
23.1504616,89.0002441,-0.34
24.1968685,91.8786621,-0.463
25.3539542,89.329834,0.295
26.1258498,88.2092285,0.086
22.8065667,92.4499512,-0.289
21.5246269,92.0544434,0.687
24.537129,88.7365723,0.129
24.9561796,89.8571777,0.261
25.6316212,89.0661621,-0.547
26.0469124,88.2092285,-0.352
23.1100489,90.6921387,0.311
22.8065667,90.4504395,-0.11
24.3771204,91.3952637,0.496
24.0364303,90.5603027,0.513
23.069624,91.0437012,0.524
25.0358382,89.7033691,-0.007
24.8365952,91.4172363,-0.231
25.9481659,89.7033691,-0.028
26.1850178,88.5168457,-0.775
23.4733235,89.2419434,-0.129
23.1504616,90.3405762,-0.317
25.4928679,89.7253418,-0.228
21.7288855,92.4499512,-0.4
23.2514401,91.8127441,0.433
24.7368531,89.6154785,0.013
21.0127268,92.208252,-0.588
24.0564961,90.0549316,-0.063
22.9482765,92.2302246,-0.278
24.8764695,90.0109863,0.016
24.0966182,89.1101074,0.709
23.7953972,90.9118652,0.354
24.2970401,90.0769043,-0.011
24.0966182,91.1096191,0.169
21.9328544,91.9226074,0.605
24.4171416,89.5495605,0.728
23.4128467,90.8679199,-0.146
22.6038685,91.1096191,0.147
22.4211843,90.098877,-0.273
24.637031,88.4289551,-0.392
23.513626,88.7585449,-0.31
22.7863104,91.2194824,-0.035
23.1302568,92.010498,-0.638
25.3539542,89.8132324,-0.209
22.1975771,92.2521973,-0.38
24.9362569,91.8566895,0.129
25.075648,91.6149902,-0.287
22.7457888,92.4719238,-0.322
23.5337726,89.901123,0.289
23.1100489,90.3625488,-0.097
24.2169091,90.2087402,0.157
25.9284066,88.7805176,-0.098
23.2918101,91.2194824,0.197
23.029187,89.1760254,-0.099
24.9561796,89.8791504,0.097
24.3571051,89.8571777,-0.047
24.6769694,88.560791,-0.186
25.6910376,89.0222168,0.102
23.1100489,91.0217285,-0.066
22.3195891,90.5603027,-0.768
22.6444321,89.7473145,-0.192
23.2110579,89.6813965,0.314
26.1850178,88.4509277,-0.263
22.4008712,89.3078613,-0.586
25.155229,90.4943848,-0.34
24.1567778,91.5490723,0.033
23.2716267,91.0876465,-0.017
25.5523532,88.8244629,-0.419
23.8356006,89.9230957,0.194
24.1166746,90.670166,0.074
24.5571158,91.9226074,0.044
25.7504244,88.9782715,0.1
24.2569809,91.7248535,0.173
22.6038685,90.4504395,-0.619
22.5024071,90.9338379,-0.542
23.3119906,89.1760254,0.57
25.4531946,89.1760254,-0.483
24.8166532,91.3952637,-0.551
23.3725134,89.197998,0.173
25.0358382,88.6047363,0.068
24.7967079,91.8347168,0.072
25.0159284,90.4504395,0.154
24.3370866,89.1320801,0.186
23.8958823,90.4064941,1.26
23.91597,89.6594238,0.18
23.2514401,92.076416,0.401
23.1302568,89.5056152,0.212
23.91597,90.3625488,0.984
23.8155005,90.1428223,0.262
22.6038685,88.9782715,-0.243
25.9679218,89.6594238,0.11
23.1706634,90.3625488,0.143
24.9362569,90.4064941,-0.261
25.6910376,88.6047363,-0.259
23.3321679,91.2854004,0.372
26.0666517,89.6154785,0.075
25.5721751,89.6154785,-0.313
24.4771496,89.3518066,0.035
23.3725134,88.7805176,0.298
22.7255234,91.5710449,0.52
25.115445,88.9343262,-0.042
25.0955481,90.0549316,-0.452
24.9960153,91.9226074,0.016
23.5740566,88.7805176,-0.33
24.9960153,89.9450684,-0.302
22.2179198,90.2087402,-0.153
24.4571501,91.3513184,-0.431
22.6849838,92.2961426,-0.336
22.3195891,91.7687988,0.4
24.6969338,88.1213379,0.047
26.0074237,89.2199707,-0.364
25.433353,88.9123535,0.237
24.6769694,89.8132324,0.189
24.1367278,90.604248,0.423
24.9561796,91.6809082,0.201
24.8565339,91.2194824,-0.28
22.5632929,89.5056152,-0.107
22.5024071,90.7800293,0.194
23.0089639,89.967041,0.209
25.155229,91.5490723,0.387
22.7660511,91.9445801,-0.856
25.1751161,91.8127441,-0.328
23.2918101,90.0549316,0.365
22.9280413,89.2858887,0.059
23.3725134,91.0437012,0.997
25.075648,88.7585449,-0.162
26.0469124,89.1320801,-0.336
23.91597,88.8024902,-0.497
24.3170649,89.6594238,0.116
22.7660511,91.9665527,-0.828
22.8875618,89.1320801,0.219
22.3195891,90.7580566,0.047
25.5919938,89.4836426,-0.564
22.6038685,92.0324707,-0.331
22.8673176,92.0983887,-0.245
23.4733235,90.4284668,0.037
24.7168951,88.8244629,-0.109
24.5770993,91.439209,-0.73
24.4171416,90.3405762,0.052
23.2110579,91.1315918,0.249
26.0863877,88.7805176,-0.147
22.0550957,92.0544434,0.103
22.8875618,91.373291,-0.315
22.1568828,91.9445801,0.356
24.9561796,91.5930176,-0.248
22.8470703,88.9562988,-0.604
24.6570018,88.2092285,-0.306
26.0271697,88.1872559,-0.333
22.9887378,91.2194824,0.246
22.1975771,92.2741699,0.109
26.0863877,89.1101074,-0.262
22.5430006,90.0549316,-0.08
23.0089639,90.4284668,-0.503
23.6545875,90.2966309,0.215
25.2148807,88.4729004,-0.835
24.916331,88.2531738,0.433
23.9360545,90.3845215,0.931
25.9679218,88.6047363,-0.369
25.6118091,88.692627,0.134
22.9685086,89.263916,-0.406
25.4928679,88.8903809,-0.581
24.6769694,88.0993652,-0.023
24.4771496,91.3513184,-0.322
21.810508,91.8566895,0.067
24.7168951,90.3625488,0.438
25.155229,90.9558105,-0.002
23.91597,90.8239746,0.199
24.8764695,90.4724121,-0.197
24.2569809,88.9343262,-0.521
25.433353,89.5275879,-0.539
22.9887378,91.8347168,-0.823
24.9960153,89.7033691,-0.298
23.4128467,90.4504395,-0.479
23.1504616,89.3737793,0.02
24.916331,91.9226074,0.708
23.049407,90.8459473,0.472
25.1751161,89.7692871,0.215
25.3936601,89.2858887,0.063
23.069624,92.010498,0.111
24.4571501,91.307373,-0.518
24.6170569,91.3293457,0.146
24.3771204,89.9230957,0.306
22.5227053,89.0441895,-0.369
25.0955481,88.8464355,-0.251
24.2770121,90.8898926,0.306
21.8920839,92.2741699,-0.252
25.4730329,89.7253418,-0.407
23.2716267,91.8127441,-0.772
24.9561796,91.5490723,-0.517
23.4733235,89.3518066,-0.703
24.9362569,89.5495605,-0.287
24.6570018,88.0773926,-0.008
22.6241518,92.4719238,-0.307
22.5430006,88.9562988,-0.354
26.1061204,89.0002441,-0.636
24.7767595,91.0437012,-0.416
24.4971459,91.7468262,0.979
24.3170649,90.9997559,-0.865
25.5126996,89.0661621,-0.007
22.5835822,91.439209,-0.589
24.9561796,90.9777832,-0.159
22.9280413,89.197998,0.357
22.5632929,92.142334,-0.64
25.7702134,89.1320801,-0.511
24.0364303,90.4724121,0.295
25.155229,88.6047363,-0.493
22.5024071,92.2521973,-0.085
24.1567778,90.032959,0.499
24.5770993,88.5827637,0.326
23.2514401,89.0222168,0.543
23.9762142,90.4284668,0.283
24.3370866,90.2307129,-0.209
25.7108365,89.6594238,0.31
22.5835822,91.2194824,-0.055
23.2110579,90.3405762,0.761
22.8875618,89.4396973,-0.585
24.4771496,92.0324707,-0.028
25.9481659,88.7805176,-0.651
25.8295607,89.8132324,-0.261
23.8356006,89.8791504,0.136
22.6444321,92.5378418,-0.507
26.1850178,89.6813965,-0.581
23.069624,89.7033691,0.369
22.6849838,89.5715332,0.571
23.6948343,89.8132324,0.514
25.195,89.6594238,-0.515
22.8470703,92.2741699,-0.699
22.7255234,90.2087402,-0.202
23.2918101,92.3620605,-0.616
22.3805551,91.9445801,0.338
26.1258498,88.2531738,-0.18
22.2585964,89.8132324,-0.474
23.6747124,88.6706543,0.36
22.8875618,91.4831543,0.111
23.1100489,90.8898926,0.405
25.1353386,90.4724121,-0.208
24.4771496,90.7800293,0.048
24.7568079,90.2526855,0.818
23.1302568,91.5270996,-0.314
24.7967079,91.9665527,0.261
23.6747124,90.9338379,0.069
24.9561796,90.1428223,0.127
23.8356006,88.6486816,0.15
26.3229598,89.0222168,-0.423
22.2789302,90.4724121,-0.096
23.3523422,90.5383301,-0.195
23.5337726,92.2521973,-0.875
20.9306583,92.2741699,0.429
22.7660511,90.3845215,-0.095
24.1768248,90.9997559,-0.254
24.8565339,90.9558105,-0.223
24.5171391,88.4289551,-0.252
22.9887378,92.0544434,-0.491
24.537129,90.1867676,0.097
25.3539542,89.263916,-0.368
24.2569809,89.1760254,-0.38
22.5024071,89.5056152,0.119
23.9962894,90.670166,0.092
23.029187,90.7800293,0.421
25.2546322,89.6813965,-0.404
24.7967079,89.4177246,0.364
22.7863104,92.3620605,-0.727
24.1768248,90.8679199,-0.085
23.8556976,89.4177246,-0.101
22.5430006,91.1096191,-0.13
25.6514299,89.6813965,-0.298
24.9760991,92.0324707,0.084
25.1353386,91.8786621,-0.047
23.8757915,90.802002,0.142
22.9482765,91.5710449,-0.172
24.6969338,90.2526855,-0.346
22.3195891,89.0222168,0.121
25.7899992,89.329834,0.337
24.8565339,88.9343262,0.104
24.7168951,92.2741699,-0.365
22.82682,90.032959,-0.189
26.0271697,89.5715332,-0.418
23.0089639,88.9782715,-0.29
22.1772314,90.6262207,-0.369
23.2514401,90.4504395,0.344
24.7568079,91.1975098,-0.407
24.8764695,91.9665527,0.452
26.3032638,89.0661621,0.092
25.4730329,89.2858887,0.032
24.0163614,89.4396973,-0.455
21.5246269,92.2302246,-0.489
24.8764695,92.010498,0.159
21.810508,92.3181152,-0.608
24.7368531,89.4616699,-0.087
25.6910376,88.8684082,-0.434
25.9284066,89.0441895,-0.157
23.1908622,89.0661621,0.334
24.8365952,88.4069824,-0.5
22.8875618,89.967041,0.044
22.3195891,90.2526855,-0.089
24.1968685,89.901123,0.063
23.1504616,90.1208496,-0.445
23.3725134,91.0876465,0.269
24.3771204,89.2199707,0.361
24.8166532,91.4611816,-0.671
25.0358382,92.4060059,-0.11
25.195,90.2966309,-0.191
24.3771204,91.8347168,0.107
22.2789302,92.1643066,-0.533
22.2382596,90.736084,-0.444
23.5337726,90.2526855,0.004
23.3725134,90.5603027,-0.351
24.3971326,91.5490723,0.353
23.4934763,90.4284668,0.481
24.7967079,91.8566895,0.228
21.5859348,92.2961426,-0.574
24.3771204,89.9450684,0.316
23.7551814,90.4284668,1.624
24.9362569,90.6921387,0.172
25.115445,91.2414551,-0.024
24.8964019,92.3620605,0.197
24.916331,91.7687988,0.098
25.9284066,88.4069824,-0.218
26.1652985,89.6813965,-0.268
22.5430006,91.0437012,-0.013
24.1567778,90.736084,0.142
22.8065667,89.4177246,0.469
23.1504616,91.0656738,0.075
22.2585964,89.0661621,-0.541
24.4371475,89.9230957,-0.031
23.029187,90.9997559,0.286
22.4414945,92.3400879,-0.273
23.4733235,90.0109863,0.298
22.5430006,90.5163574,-0.308
22.1161768,90.0109863,-0.19
24.2970401,90.032959,0.126
25.6910376,89.7912598,-0.47
24.637031,88.3850098,-0.479
24.1768248,90.0769043,-0.314
23.2514401,90.2307129,0.285
23.2514401,91.1975098,0.002
24.1166746,90.0109863,-0.034
23.5740566,89.2419434,-0.535
25.1751161,91.9006348,0
22.1365313,90.736084,-0.116
24.7368531,90.032959,-0.814
24.4171416,89.4396973,-0.36
24.637031,91.8786621,-0.466
22.8673176,89.5935059,-0.468
24.6170569,91.4831543,-0.787
24.3971326,90.2526855,0.093
22.5227053,91.8127441,0.836
22.7255234,90.0109863,-0.288
24.2770121,89.5275879,0.191
25.2943708,89.4396973,-0.408
21.9328544,92.3620605,-0.231
25.7899992,88.1433105,-0.39
24.4771496,90.7580566,-0.196
22.7863104,91.4831543,-0.257
24.916331,91.0876465,-0.35
22.8673176,90.9558105,-0.259
24.5571158,91.373291,-1.029
22.2992611,90.098877,0.261
23.3523422,90.8459473,0.51
22.7052551,91.7907715,0.661
24.2369466,90.5822754,0.259
24.3370866,89.0881348,-0.286
23.9962894,89.7692871,-0.23
24.7168951,88.626709,-0.388
24.537129,89.1320801,0.208
25.9679218,88.2312012,-0.367
22.3805551,89.8352051,-0.123
